,date,text,label
1400,2016-06-08,sara_wejesa realdonaldtrump great speach thank,0
1401,2016-06-08,mariadaq histor histor nation debt record unemploy amp pocketbook crisi peopl need trump2 make usa rich,0
1402,2016-06-08,lovusa4 richardweav foxandfriend newday report realdonaldtrump lt vote presid histori usa,0
1403,2016-06-08,make america great americafirst trump2016,0
1404,2016-06-09,setfire2flam senat sander spent realdonaldtrump yet lost,0
1405,2016-06-09,nauthizjan realdonaldtrump congratul mr trump thank,0
1406,2016-06-09,would mani million vote crook hillari clinton except fact 16 oppon one,0
1407,2016-06-09,dale_dangl realdonaldtrump greatest presid world ever seen thank,0
1408,2016-06-09,mabynshingleton johnkasich voter spoken want realdonaldtrump agre support nomine get board leav gop,0
1409,2016-06-09,berni sander must realli dislik crook hillari way play mani support trade come,0
1410,2016-06-09,kathyceurt realdonaldtrump pleas mr trump make senatorjeffsess vp perfect run mate great guy,0
1411,2016-06-09,expect media much dishonesti amaz like big win primari win,0
1412,2016-06-09,crook hillari clinton disast job economi trade healthcar militari gun els obama plu,0
1413,2016-06-09,obama endors crook hillari want four year obama nobodi els,0
1414,2016-06-09,messag condol support regard terrorist attack tel aviv,0
1415,2016-06-09,long take staff 823 peopl think 33 000 email delet,0
1416,2016-06-09,thank roseann much appreci,0
1417,2016-06-10,join trump2016 6 10,0
1418,2016-06-10,freemarketsara trump histor 13 million primari vote record congratul realdonaldtrump,0
1419,2016-06-10,pocahonta goofi elizabeth warren one least product u senat nasti mouth hope v p choic,0
1420,2016-06-10,foxnew jamesrosenfnc never presid endors someon investig thejusticedept,0
1421,2016-06-10,ausbiz record 14 million primari vote beat 16 oppon financ campaign great potu amp makeamericagreatagain,0
1422,2016-06-10,join 6 10 richmond va 8pm 6 11 tampa fl 11am 6 11 pittsburgh pa 3pm 6 13 portsmouth nh,0
1423,2016-06-10,great box promot king endors nice,0
1424,2016-06-10,donald trump plan continu gop legaci lead women civil right racist sexist democrat,0
1425,2016-06-10,head c speak faith freedom coalit visit opo,0
1426,2016-06-10,2004 video pocahonta describ crook hillari clinton corpor donor puppet time chang trump2016,0
1427,2016-06-10,rare agre presid obama howev 100 correct crook hillari clinton great,0
1428,2016-06-10,flashbackfriday crookedhillari,0
1429,2016-06-10,head richmond virginia join tonight trump2016 ticket,0
1430,2016-06-10,thank faithandfreedom coalit honor join today discuss share valu rtm2016 trump2016,0
1431,2016-06-13,hit obama crook hillari hard use term radic islam terror hillari broke said would use,0
1432,2016-06-13,go new hampshir today home first primari victori discuss terror horribl event yesterday 2 30 p,0
1433,2016-06-13,watch foxnew fairli treat word cnn total distort word say,0
1434,2016-06-13,congratul 2016 stanleycup champion pittsburgh penguin,0
1435,2016-06-13,terror immigr nation secur speech transcript,0
1436,2016-06-13,fan presid obama show dishonest phoni washington post,0
1437,2016-06-13,base incred inaccur coverag report record set trump campaign herebi,0
1438,2016-06-13,speech protect america spoke temporari ban includ suspend immigr nation tie islam terror,0
1439,2016-06-13,thought peopl celebr cheer even savag orlando right,0
1440,2016-06-13,saudi arabia mani countri gave vast amount money clinton foundat cont,0
1441,2016-06-13,crook hillari say must call saudi arabia countri stop fund hate call cont,0
1442,2016-06-14,join atlanta wednesday noon trump2016 ticket,0
1443,2016-06-14,american must get tough smart vigil cannot admit peopl countri without extraordinari screen,0
1444,2016-06-14,america first,0
1445,2016-06-14,thank lgbt commun fight hillari bring peopl threaten freedom belief,0
1446,2016-06-14,happi 241st birthday usarmi thank,0
1447,2016-06-14,tonight north,0
1448,2016-06-15,thank greensboro north carolina back soon americafirst,1
1449,2016-06-15,media fell critic donaldtrump may insinu potu right,1
1450,2016-06-15,press total bias choic take tough fair smart messag directli peopl,1
1451,2016-06-15,meet nra endors allow peopl terrorist watch list fli list buy gun,1
1452,2016-06-15,thank atlanta georgia back soon americafirst,1
1453,2016-06-15,join dalla texa thursday americafirst trump2016,1
1454,2016-06-15,final accur stori washington,1
1455,2016-06-15,interview greta 7 00 p foxnew,1
1456,2016-06-16,realericjallen realdonaldtrump common sens conserv presid trump compet safeti uniti amp us job job job,1
1457,2016-06-16,mcallen texa 8 mile u mexico border trump2016 video,1
1458,2016-06-16,trade deficit rose 7yr high thank horribl trade polici clinton support fix fast job,1
1459,2016-06-16,donald trump speech game changer,1
1460,2016-06-16,join houston texa tomorrow night 7pm ticket,1
1461,2016-06-16,houston vega,1
1462,2016-06-17,thank dalla texa,1
1463,2016-06-17,votetrumpmaga media attack realdonaldtrump relentless desper keep trump news good thing,1
1464,2016-06-17,amaz crowd last night dalla spirit passion ever today great state texa,1
1465,2016-06-17,peopl unhappi crook hillari obama job safeti biggest trade deficit mani year attack follow orlando,1
1466,2016-06-17,make america great make america safe,1
1467,2016-06-17,thank americafirst,1
1468,2016-06-17,join phoenix arizona tomorrow 4pm trump2016,1
1469,2016-06-17,thank dallaspd,1
1470,2016-06-17,thank way,1
1471,2016-06-17,convent cleveland amaz,1
1472,2016-06-17,thank americafirst,1
1473,2016-06-20,djohnsonpga proud dustin reaction pressur amaz first mani major true champion,1
1474,2016-06-20,said within orlando club peopl gun obvious talk addit guard employe,1
1475,2016-06-21,crook hillari clinton total unfit presid realli bad judgement tempera accord new book mess,0
1476,2016-06-21,make big speech tomorrow discuss fail polici bad judgment crook hillari clinton,0
1477,2016-06-21,hillari say elect judgment right judgement kill thousand unleash isi wreck economi,0
1478,2016-06-21,hillari clinton surg trade deficit china 40 secretari state cost american million job,0
1479,2016-06-21,hillari run economi even send email without put entir nation risk,0
1480,2016-06-21,hillari clinton open border immigr polici drive wage american make everyon less safe,0
1481,2016-06-21,obama clinton inherit 10t debt turn nearli 20t bankrupt,0
1482,2016-06-21,king debt great businessman bad countri made fortun debt fix u,0
1483,2016-06-21,hillari took money favor regim enslav women murder gay,0
1484,2016-06-21,want know hillari clinton honesti amp judgment ask famili ambassador steven,0
1485,2016-06-21,hillari defraud america seci state use person hedg fund get rich corrupt danger dishonest,0
1486,2016-06-21,interview loudobb tonight foxbusi 7pm et,0
1487,2016-06-22,crook hillari refus say rais tax beyond belief disast job economi,0
1488,2016-06-22,chrisboydbrew loudobb realdonaldtrump foxbusi saw interview best great question great answer lou great,0
1489,2016-06-22,hillari say thing chang say chang choic american corrupt global imwithy,0
1490,2016-06-22,imwithy,0
1491,2016-06-22,imwithy,0
1492,2016-06-23,justininglv realdonaldtrump great speech today america becom presid thank,0
1493,2016-06-23,1lion brilliant 3 word respons hillari slogan realdonaldtrump,0
1494,2016-06-23,allegrettivicki great children futur presid see rais right father thank,0
1495,2016-06-23,thank donald rumsfeld endors much appreci clinton conduct disqualifi,0
1496,2016-06-23,hillari clinton may corrupt person ever seek presid donald j trump,0
1497,2016-06-23,isi threaten us today decis hillari clinton made along presid obama donald j trump,0
1498,2016-06-23,hillari lie benghazi famili crookedhillari,0
1499,2016-06-23,sc kept us safe exec amnesti hillari pledg expand take job hispan amp african american worker,0
1500,2016-06-23,hillari clinton open border tear american famili apart go make countri safe american imwithy,0
1501,2016-06-23,obama amp clinton stop meet special interest amp start meet victim illeg immigr,0
1502,2016-06-23,immigr consult immigr offic amp wage earner hillari clinton consult wall street,0
1503,2016-06-23,inner citi left behind never resourc support peopl open border,0
1504,2016-06-23,cnn total bias favor clinton apolog knew wrong,0
1505,2016-06-23,anoth cnn lie clinton news network lose credibl watch much anymor,0
1506,2016-06-23,read full statement suprem court execut amnesti decis imwithy,0
1507,2016-06-23,meet amaz mother whose letter read speech lost son polici support clinton,0
1508,2016-06-24,leav one night trip scotland order grand open great turnberri resort back sat night,0
1509,2016-06-24,congratul son eric fantast job done rebuild turnberri great ailsa cours alway support kid,0
1510,2016-06-24,arriv scotland place go wild vote took countri back like take america back game,0
1511,2016-06-24,statement regard british referendum e u,0
1512,2016-06-24,get readi open magnific turnberri scotland great day especi ad brave amp brilliant vote,0
1513,2016-06-24,self determin sacr right free peopl peopl uk exercis right world see,0
1514,2016-06-24,america proud stand shoulder shoulder w free amp ind uk stand togeth friend alli amp peopl w share histori,0
1515,2016-06-24,new govern data center immigr studi show 3m new legal amp illeg immigr,0
1516,2016-06-24,want american succeed togeth presid obama illeg execut amnesti undermin job prospect,0
1517,2016-06-24,crook hillari call total wrong brexit went obama say need lead would disast,0
1518,2016-06-24,open trump turnberri scotland big success good time brexit excit news confer today,0
1519,2016-06-24,mani peopl equat brexit go great britain happen u peopl want countri back,0
1520,2016-06-24,darrenwaggen realdonaldtrump happen uk last 12 hour exactli happen novemb vote trump 2016,0
1521,2016-06-24,jolena3 realdonaldtrump get back presid trump wait,0
1522,2016-06-27,brazosboy hillari read sigh teleprompt fake told feel foxnew,1
1523,2016-06-27,w4djt trump presid america make brilliant new trade deal donald trump dtmag,1
1524,2016-06-27,lindasuhl trump voter scare back number grow amp take countri back trump2016 maga,1
1525,2016-06-27,crook hillari wheel one least product senat u senat goofi elizabeth warren lie heritag,1
1526,2016-06-27,media unrel go report stori neg light call brexit hillari wrong watch novemb,1
1527,2016-06-27,cnn neg come watch anymor,1
1528,2016-06-28,govbrew guest today make money cvpayn fox busi 6 pm et 3 pm pt discuss realdonaldtrump tune,1
1529,2016-06-28,vegas_sport good realdonaldtrump smart busi mayb corpor overtax would stay vote trump,1
1530,2016-06-28,patricia_graf govbrew cvpayn let get trump support massiv number make america great creat job,1
1531,2016-06-28,arnold_ziffel anncoult also help notic stock market reaction realdonaldtrump speak upupup,1
1532,2016-06-28,bluedogdemki cwaunion iowa_trump richardtrumka aflcio would think union would support realdonaldtrump potu,1
1533,2016-06-28,kridan1 cancel cabl sick bad coverag fawn clinton listen great speech youtub,1
1534,2016-06-28,check 2nd video lie crook hillari onlin watch crookedhillari trump2016,1
1535,2016-06-28,benghazi anoth hillari clinton failur never seem work way suppos clinton,1
1536,2016-06-28,hillari clinton presid would catastroph futur countri ill fit bad judgment,1
1537,2016-06-28,yet anoth terrorist attack time turkey world ever realiz go sad,1
1538,2016-06-28,must everyth possibl keep horribl terror outsid unit state,1
1539,2016-06-29,jtsbk allenwest thank share eric need realdonaldtrump administr incap keep countri safe,1
1540,2016-06-29,iron mike tyson ask speak convent though sure would good job media make everyth,1
1541,2016-06-29,uschamb must fight harder american worker china mani other take advantag u terribl trade pact,1
1542,2016-06-29,would uschamb upset fact want negoti better stronger trade deal want penalti cheater,1
1543,2016-06-29,watch senat john barrasso foxnew great thank john,1
1544,2016-06-29,new q poll go win whole deal make america great trump2016,1
1545,2016-06-29,bangor main today join 4pme cross insur center,1
1546,2016-06-29,isi explod hillari clinton watch done noth never capabl,1
1547,2016-06-29,oreillyfactor 8 00 p enjoy,1
1548,2016-06-30,gengm7 jakeda realdonaldtrump april year hillari spent 264 000 000 campaign mr trump 55 000 000 self fund,1
1549,2016-06-30,tremend day massachusett main thank everyon make special,1
1550,2016-06-30,reason explain uschamb want continu bad trade deal rather renegoti make better,1
1551,2016-06-30,stori hillari never chang,1
1552,2016-06-30,new book ericbol absolut terrif must read wakeupamerica,1
1553,2016-06-30,would colleg graduat want crook hillari presid destroy,1
1554,2016-06-30,one reason hillari hid email public see got rich sell america,1
1555,2016-06-30,dishonest nbcnew refus accept fact forgiven 50 million loan campaign done deal,1
1556,2016-06-30,self fund win primari campaign approx 50 million loan total termin loan,1
1557,2016-06-30,reason put approxim 50 million success primari campaign simpl want make america great,1
1558,2016-06-30,interview seanhann tonight 10pm fox enjoy,1
1559,2016-07-01,throwbackthursday,0
1560,2016-07-01,berni sander said hillari clinton bad judgement bill meet probabl initi demand hillari,0
1561,2016-07-01,bill clinton meet total secret nobodi know caught local report,0
1562,2016-07-01,take look happen w bill clinton system total rig anybodi realli believ meet coincid,0
1563,2016-07-01,traceadkin great job fox morn keep good work,0
1564,2016-07-01,horribl kill 13 year old american girl home israel palestinian terrorist must get tough,0
1565,2016-07-01,yet anoth terrorist attack today israel father shot palestinian terrorist kill,0
1566,2016-07-01,crime happen elect potu killer never americafirst,0
1567,2016-07-01,thank support make america safe great imwithy americafirst,0
1568,2016-07-01,thank invit western conserv summit colorado imwithy wcs16,0
1569,2016-07-05,taxpay pay fortun use air forc one campaign trail presid obama crook hillari total disgrac,1
1570,2016-07-05,great spend time joniernst yesterday done fantast job peopl iowa u see,1
1571,2016-07-05,system rig gener petraeu got troubl far less unfair usual bad judgment,1
1572,2016-07-05,fbi director said crook hillari compromis nation secur charg wow riggedsystem,1
1573,2016-07-05,look forward meet senbobcork littl travel north carolina togeth today,1
1574,2016-07-06,son erictrump interview seanhann tonight 10pm foxnew enjoy,1
1575,2016-07-06,interview oreillyfactor tonight foxnew 11pm enjoy,1
1576,2016-07-06,rais lot money republican parti big gasp figur announc morn lot support win,1
1577,2016-07-06,think voter forget rig system allow crook hillari get away murder come novemb 8,1
1578,2016-07-06,crook hillari clinton unfit serv presid u tempera weak oppon strong bad judgement,1
1579,2016-07-06,crook hillari clinton team extrem careless handl sensit highli classifi inform fit,1
1580,2016-07-06,crook hillari proven person dishonest incompet bad judgement,1
1581,2016-07-06,rig system may help hillari clinton escap crimin charg,1
1582,2016-07-06,crook hillari clinton lie fbi peopl countri sooooo guilti watch time come,1
1583,2016-07-06,made lot money atlant citi left 7 year ago great time know pol made big mistak mani bankruptci,1
1584,2016-07-06,hillari clinton ask democrat pol atlant citi made wrong move convent center airport destroy citi,1
1585,2016-07-06,even great caesar bankrupt c other follow ask democrat citi council happen atlant citi,1
1586,2016-07-06,sleepi eye chuck todd man littl touch polit could watch stand ovat speech n c,1
1587,2016-07-06,seven million hit social media crook hillari clinton check sleepi eye markhalperin nbcpolit,1
1588,2016-07-06,convent speaker schedul releas tomorrow let today devot crook hillari rig system live,1
1589,2016-07-06,twitter follow pleas contribut whatev campaign must beat crook hillari,1
1590,2016-07-07,outrag disney book star david also dishonest media frozen,1
1591,2016-07-07,great cincinnati ohio last night thank washington c trump2016 americafirst,1
1592,2016-07-07,leav c great meet republican hous senat interest day peopl love countri,1
1593,2016-07-07,thank rep collin trump2016,1
1594,2016-07-07,makeamericagreatagain,1
1595,2016-07-07,thank speaker pryan americafirst trump2016,1
1596,2016-07-08,today crook hillari offici call lyin crook hillari,1
1597,2016-07-08,prayer condol famili thoroughli devast horror watch take place countri,1
1598,2016-07-08,last night horrif execut style shoot 12 dalla law enforc,1
1599,2016-07-08,due horrif event take place countri decid postpon speech econom opportun today miami,1
1600,2016-07-08,sad day nation tragedi hillari clinton answer softbal question email lie cnn,1
1601,2016-07-08,make america safe,1
1602,2016-07-11,join westfield indiana tomorrow night 7 30pm trump2016 ticket,1
1603,2016-07-11,thought prayer victim famili along everyon berrien counti courthous st joseph michigan,1
1604,2016-07-11,great poll florida thank,1
1605,2016-07-11,speech veteran,1
1606,2016-07-12,senior unit state district judg robert e payn today rule favor trump campaign deleg,1
1607,2016-07-12,makeamericagreatagain,1
1608,2016-07-12,crime control rapidli get wors look go chicago inner citi good,1
1609,2016-07-12,mani year inner citi left behind go deliv job safeti protect need,1
1610,2016-07-12,elect choic law order amp safeti chao crime amp violenc make america safe everyon imwithy,1
1611,2016-07-12,berni sander lost leverag total sold crook hillari clinton endors today fan angri,1
1612,2016-07-12,somewhat surpris berni sander true support happi sell,1
1613,2016-07-12,crookedhillari,1
1614,2016-07-12,berni sander endors crook hillari clinton like occupi wall street endors goldman sach,1
1615,2016-07-12,berni sander abandon support endors pro war pro tpp pro wall street crook hillari clinton,1
1616,2016-07-12,berni voter want stop bad trade deal amp global special interest welcom open arm peopl first,1
1617,2016-07-12,american peopl agre free pass crookedhillari,1
1618,2016-07-12,interview oreillyfactor tonight foxnew 8pm enjoy,1
1619,2016-07-12,thank iowa see soon trump2016 imwithy,1
1620,2016-07-13,thank indiana trump2016,1
1621,2016-07-13,justic ginsburg u suprem court embarrass make dumb polit statement mind shot resign,1
1622,2016-07-13,thank imwithy,1
1623,2016-07-13,thank florida ohio pennsylvania crookedhillari qualifi imwithy,1
1624,2016-07-13,crookedhillari outspend combin 31 1 florida ohio amp pennsylvania start yet,1
1625,2016-07-13,new gop platform includ languag support border wall build wall make america safe,1
1626,2016-07-13,republican platform pro israel time,1
1627,2016-07-13,presid obama tri destroy israel bad move think let know,1
1628,2016-07-13,lyin crook hillari email stori one thing common,1
1629,2016-07-13,despit spend 500k day tv ad alon crookedhillari fall flat nationwid quinnipiacpol zero impact sad,1
1630,2016-07-13,voter understand crook hillari neg ad true like email lie fraudul activ,1
1631,2016-07-13,way san diego rais money republican parti spend lot also help other,1
1632,2016-07-13,suprem court justic ruth bader ginsburg go apolog misconduct big mistak incompet judg,1
1633,2016-07-13,even nytim washingtonpost editori board condemn justic ginsburg ethic legal breach think,1
1634,2016-07-13,win presid swamp justic ginsburg real judg real legal opinion,1
1635,2016-07-14,make announc vice presidenti pick friday 11am manhattan detail follow,1
1636,2016-07-14,great new poll thank america trump2016 imwithy,1
1637,2016-07-14,anoth new poll thank support join movement today imwithy,1
1638,2016-07-14,employ mani peopl state virginia job job job crook hillari sell us like husband nafta,1
1639,2016-07-14,anoth horrif attack time nice franc mani dead injur learn get wors,1
1640,2016-07-14,light horribl attack nice franc postpon tomorrow news confer concern vice presidenti announc,1
1641,2016-07-15,prayer condol victim famili terribl tragedi nice franc everi way,1
1642,2016-07-15,nevertrump never crush last night cleveland rule committe vote 87 12 make america great,1
1643,2016-07-15,four year weak crook hillari administr accept look happen world amp hillari,1
1644,2016-07-15,pleas announc chosen governor mike penc vice presidenti run mate news confer tomorrow 11 00,1
1645,2016-07-18,thank mahon counti ohio see soon makeamericasafeagain,1
1646,2016-07-18,look forward convent tonight watch wonder speaker includ wife melania place look beauti,1
1647,2016-07-18,cnn worst go dumb one side panel podium speaker trump vast major want make america great,1
1648,2016-07-18,network low rate cnn fair excit,1
1649,2016-07-18,makeamericasafeagain gopconvent rncincl,1
1650,2016-07-19,oreillyfactor tonight 8 30pm foxnew prior melania speech gopconvent tune great rncincl,1
1651,2016-07-19,truli honor introduc wife melania speech demeanor absolut incred proud gopconvent,1
1652,2016-07-19,roxanetancredi democrat come trump use proud dem parti crook peopl,1
1653,2016-07-19,makeamericaworkagain trumppence16 rncincl,1
1654,2016-07-19,makeamericaworkagain trumppence16 rncincl,1
1655,2016-07-19,roll call begin republican nation convent excit,1
1656,2016-07-19,great honor republican nomine presid unit state work hard never let america first,1
1657,2016-07-20,congratul children tiffani done fantast job last night proud,1
1658,2016-07-20,bill hemmer foxnew nice explain excit energi arena past year,1
1659,2016-07-20,novemb think peopl ohio rememb republican pick cleveland instead go anoth state job,1
1660,2016-07-20,good news melania speech got public histori polit especi believ press good press,1
1661,2016-07-20,media spend time forens analysi melania speech fbi spent hillari email,1
1662,2016-07-20,statement melania,1
1663,2016-07-20,urgent announc 2 million fundrais goal tonight pleas stand us,1
1664,2016-07-20,john kasich never ask v p arriv cleveland great two day,1
1665,2016-07-20,watch gopconvent americafirst rncincl,1
1666,2016-07-21,americafirst rncincl,0
1667,2016-07-21,thank ingrahamangl americafirst,0
1668,2016-07-21,thank governor scottwalk warm support great speech,0
1669,2016-07-21,texttrump88022 exclus realdonaldtrump updat make america great,0
1670,2016-07-21,thank scottwalk americafirst rncincl,0
1671,2016-07-21,limit opportun get offici trump gear shop,0
1672,2016-07-21,limit opportun get offici trump gear shop,0
1673,2016-07-21,great job erictrump proud americafirst,0
1674,2016-07-21,wow ted cruz got boo stage honor pledg saw speech two hour earli let speak anyway big deal,0
1675,2016-07-21,next vice presid unit state america gov mike_p gopincl gopconvent americafirst,0
1676,2016-07-21,mike_p fantast tonight great v p,0
1677,2016-07-21,arena pack total electr,0
1678,2016-07-21,make america great,0
1679,2016-07-21,great job erictrump proud americafirst rncincl,0
1680,2016-07-21,soooo proud children eric tiffani speech enorm pressur incred ivanka intro tonight,0
1681,2016-07-21,ted cruz talk constitut say dem win presid new justic appoint destroy us,0
1682,2016-07-21,limit opportun get offici trump gear shop,0
1683,2016-07-21,small group peopl suffer massiv embarrass loss parti unit great love arena,0
1684,2016-07-21,great job ivankatrump,0
1685,2016-07-21,set new goal rais 4 million grassroot support midnight,0
1686,2016-07-21,set new goal rais 4 million grassroot support midnight,0
1687,2016-07-21,thank donaldjtrumpjr proud rncincl trumppence2016,0
1688,2016-07-21,work hard never let make america great,0
1689,2016-07-21,work hard never let make america great,0
1690,2016-07-21,movement rncincl,0
1691,2016-07-22,watch 360 video live podium rncincl trumpiswithy makeamericagreatagain,1
1692,2016-07-22,formal accept nomin trumppence16,1
1693,2016-07-22,make america safe great,1
1694,2016-07-22,great four day cleveland proud great job done rnc polic secret servic fantast,1
1695,2016-07-22,thank cleveland love back mani time,1
1696,2016-07-22,one best produc includ incred stage amp set histori convent great uniti big v rate karlrov,1
1697,2016-07-22,anoth attack time germani mani kill god bless peopl munich,1
1698,2016-07-25,new joke town russia leak disastr dnc e mail never written stupid putin like,0
1699,2016-07-25,much bad judgement display peopl dnc write realli dumb e mail use even religion berni,0
1700,2016-07-25,hillari involv e mail scandal one judgement bad thing could happen,0
1701,2016-07-25,thank makeamericagreatagain,0
1702,2016-07-25,berni sander see releas e mail continu look exhaust done legaci never,0
1703,2016-07-25,crook hillari clinton knew everyth servant dnc got caught laugh berni,0
1704,2016-07-25,go anoth clinton scandal e mail yet believ crook hillari knew fix b never chanc,0
1705,2016-07-25,wow republican convent went smoothli compar dem total mess fear dishonest media find good spinnnn,0
1706,2016-07-25,state florida embarrass antic crook hillari clinton debbi wasserman schultz vote chang,0
1707,2016-07-25,great poll number come peopl want anoth four year obama crook hillari would even wors maga,0
1708,2016-07-25,makeamericagreatagain,0
1709,2016-07-25,make america safe great,0
1710,2016-07-25,thank roanok virginia back soon,0
1711,2016-07-25,thank ohio,0
1712,2016-07-25,clinton betray berni voter kain support tpp pocket wall street back iraq war,0
1713,2016-07-25,berni total given fight peopl welcom voter want better futur worker,0
1714,2016-07-25,hard believ berni sander done complet fold got noth time energi money v p joke,0
1715,2016-07-25,foxnew met juan william pass ask could pictur taken said fine trash air,0
1716,2016-07-26,cori booker futur democrat parti futur know cori know,1
1717,2016-07-26,sad watch berni sander abandon revolut welcom voter want fix rig system bring back job,1
1718,2016-07-26,elizabeth warren often refer pocahonta misrepres spoke glowingli crook hillari alway hate,1
1719,2016-07-26,berni sander total sold crook hillari clinton work energi money noth show wast time,1
1720,2016-07-26,funni listen foxnew democrat good day listen two fawn differ,1
1721,2016-07-26,democrat speak isi bad trade deal broken border polic law order republican convent great,1
1722,2016-07-26,pocahonta bomb last night sad watch,1
1723,2016-07-26,join us tomorrow scranton pennsylvania 3pm trumppence16 maga ticket,1
1724,2016-07-26,join us toledo ohio tomorrow night 8pm trumppence16 maga ticket,1
1725,2016-07-26,thank new hampshir makeamericagreatagain,1
1726,2016-07-26,invent email proven bad thing crook hillari proven incompet liar,1
1727,2016-07-26,berni exhaust want shut go home bed,1
1728,2016-07-26,dem want talk isi b c hillari foreign intervent unleash isi amp refuge plan make easier come,1
1729,2016-07-26,order tri deflect horror stupid wikileak disast dem said mayb russia deal trump crazi,1
1730,2016-07-26,record zero invest russia,1
1731,2016-07-26,work hard never let make america great,1
1732,2016-07-26,work hard never let make america great,1
1733,2016-07-26,work hard never let make america great,1
1734,2016-07-27,idea strategi isi neither isi good thing pleas get fact straight thank megynkelli,1
1735,2016-07-27,matter bill clinton say matter well say phoni media exclaim incred highli overr,1
1736,2016-07-27,hate say republican convent far interest much beauti set democrat convent,1
1737,2016-07-27,mani berni support left arena berni go home go sleep,1
1738,2016-07-27,like warn begin crook hillari clinton betray tpp,1
1739,2016-07-27,say crook hillari approv job kill tpp elect despit statement contrari top adv,1
1740,2016-07-27,funni fail nytim push dem narr russia work putin said trump geniu america 1st,1
1741,2016-07-27,democrat convent paid zero respect great polic law enforc profession countri recognit sad,1
1742,2016-07-27,hope violent viciou kill isi belov french priest caus peopl start think ration get tough,1
1743,2016-07-27,crook hillari clinton want flood countri syrian immigr know littl noth danger massiv,1
1744,2016-07-27,bright vice presid joe biden state want carpet bomb enemi sorri joe ted cruz,1
1745,2016-07-27,one american flag massiv stage democrat nation convent peopl start complain small one pathet,1
1746,2016-07-27,join next vice presid mike_p wisconsin tonight amp michigan thursday mi,1
1747,2016-07-27,russia countri person hillari clinton 33 000 illeg delet email perhap share fbi,1
1748,2016-07-27,great new poll thank makeamericagreatagain,1
1749,2016-07-27,trump right illeg famili cross border set doubl 51 152,1
1750,2016-07-27,thank amaz law enforc offic maga,1
1751,2016-07-27,presid bring job back get wage american need,1
1752,2016-07-27,thank pennsylvania makeamericagreatagain,1
1753,2016-07-27,crookedhillari,1
1754,2016-07-28,join live toledo,0
1755,2016-07-28,shoot death polic offic 78 year must restor law order protect great law enforc offic,0
1756,2016-07-28,countri feel great alreadi million wonder peopl live poverti violenc despair,0
1757,2016-07-28,davidwohl barack offend realdonaldtrump demand nato alli pay fair share demsinphilli,0
1758,2016-07-28,trumplican2016 realdonaldtrump davidwohl stay cours mr trump messag reson peopl,0
1759,2016-07-28,presid obama spoke last night world exist 70 peopl think countri go wrong direct dnc,0
1760,2016-07-28,lallyray poll donald trump see 17 point posit swing two week breitbart realdonaldtrump great,0
1761,2016-07-28,berni cave,0
1762,2016-07-28,america,0
1763,2016-07-28,vote clinton kain vote tpp nafta high tax radic regul massiv influx refuge,0
1764,2016-07-28,median household incom middl class sinc obama took offic go clinton,0
1765,2016-07-28,great back iowa tbt jerryjrfalwel join davenport past winter maga,0
1766,2016-07-28,dem warn underestim trump potenti,0
1767,2016-07-28,presid fix rig system answer american peopl,0
1768,2016-07-28,crookedhillari,0
1769,2016-07-29,write 1 million check campaign hit million dollar end month goal,0
1770,2016-07-29,depart thank cedar rapid iowa movement,0
1771,2016-07-29,write 1 million check campaign hit million dollar end month goal,0
1772,2016-07-29,hillari refus mention radic islam push 550 increas refuge proof unfit lead countri,0
1773,2016-07-29,way life threat radic islam hillari clinton cannot even bring say word,0
1774,2016-07-29,hillari never reform wall street own wall street,0
1775,2016-07-29,hillari vision borderless world work peopl power job safeti,0
1776,2016-07-29,hillari war middl east unleash destruct terror isi across world,0
1777,2016-07-29,one wors judgement hillari clinton corrupt devast follow wherev goe,0
1778,2016-07-29,media coverag morn averag clinton speech convent joke cnn littl watch morning_jo sad,0
1779,2016-07-29,crook hillari clinton made fact forgot mention mani problem countri averag scream,0
1780,2016-07-29,two policemen shot san diego one dead get wors peopl want law order,0
1781,2016-07-29,campaign statement,0
1782,2016-07-29,anncoult believ scienc dem code shut coal mine steel plant remain manufactur,0
1783,2016-07-29,join mike_p univers northwestern ohio tonight 7pm ticket,0
1784,2016-07-29,crook hillari clinton mention 22 time long bore speech mani statement lie fabric,0
1785,2016-07-29,gener john allen never met spoke last night fail badli fight isi record bad neverhillari,0
1786,2016-07-29,littl michael bloomberg never gut run presid know noth last term mayor disast,0
1787,2016-07-29,michael bloomberg ran mayor new york get 10 vote would run town neverhillari,0
1788,2016-07-29,crook hillari said handl rough tumbl polit campaign realli beat 16 peopl beat,0
1789,2016-07-29,thank facebook,0
1790,2016-07-29,dishonest media mention berni sander angri look crook speech wish make deal,0
1791,2016-07-29,hillari clinton america thing get wors trumppence16,0
1792,2016-07-29,wow campaign hear berni support never support crook hillari sold v p pick,0
1793,2016-07-29,watch crook hillari speak old stuff countri need chang,0
1794,2016-07-29,berni sander realli think crook hillari clinton,0
1795,2016-07-29,join colorado spring 2pm denver tonight 7pm colorado spring,0
1796,2016-07-29,even bill tire lie sad,0
1797,2016-07-29,reagan trump like figur white hous achiev goal,0
1798,2016-07-29,thank colorado spring get amp vote trumppence16 novemb,0
1799,2016-08-01,wow unbeliev distort one side bias media us fail nytim joke cnn laughabl,0
1800,2016-08-01,mr khan know vicious attack stage dnc v nice,0
1801,2016-08-01,stori mr khan place interview rather radic islam terror u get smart,0
